GEOID20,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,HOUSING20,POP20,af_t_f,am_t_f,pm_t_f,NAME,Totalpop,Hisp,NonHisp,OneRacepop,WhiteAlone,BlackAlone,AIANalone,AsianAlone,NHPIalone,OtherRaceAlone,TwoOrMorepop,geometry,percHisp,percNonHisp,percWhite,percBlack
515400003021034,51,540,000302,1034,Block 1034,G5040,U,15724,U,S,105253,0,+38.0267830,-078.4709944,346,482,93.97058609037688,72.38175936178727,88.65229120399013,"Block 1034, Block Group 1, Census Tract 3.02, Charlottesville city, Virginia",463,20,443,421,381,15,0,25,0,0,22,"list(c(-78.476515, -78.476434, -78.476288, -78.475815, -78.475282, -78.47502, -78.474776, -78.47447, -78.474058, -78.474024, -78.473956, -78.473904, -78.473863, -78.473781, -78.473494, -78.473016, -78.472823, -78.472181, -78.469939, -78.468796, -78.468759, -78.468721, -78.46859, -78.468425, -78.468277, -78.468221, -78.468201, -78.4682, -78.468216, -78.468251, -78.468352, -78.468425, -78.468585, -78.468788, -78.468834, -78.468862, -78.468872, -78.468862, -78.468818, -78.468756, -78.468676, -78.468471, 
-78.468627, -78.468686, -78.468781, -78.469957, -78.470192, -78.470413, -78.470726, -78.471644, -78.472267, -78.47269, -78.472975, -78.473217, -78.473388, -78.47352, -78.473868, -78.474146, -78.474459, -78.474676, -78.474875, -78.475221, -78.475427, -78.476596, -78.476515, 38.028603, 38.028702, 38.028684, 38.028638, 38.028574, 38.028528, 38.028474, 38.028391, 38.028257, 38.028252, 38.028258, 38.028278, 38.028309, 38.02843, 38.02885, 38.028655, 38.028572, 38.02831, 38.027392, 38.026927, 38.026805, 
38.026731, 38.02655, 38.026301, 38.026046, 38.025927, 38.02584, 38.025751, 38.025664, 38.02558, 38.025428, 38.025336, 38.025181, 38.025007, 38.024952, 38.02489, 38.024824, 38.024757, 38.024621, 38.024489, 38.024364, 38.024171, 38.024063, 38.024025, 38.023965, 38.025046, 38.025252, 38.025437, 38.025679, 38.02637, 38.026854, 38.027188, 38.027388, 38.027558, 38.027658, 38.027729, 38.02788, 38.027991, 38.028101, 38.028172, 38.028219, 38.028297, 38.028336, 38.028484, 38.028603))",4.32,95.68,82.29,3.24
515400003021035,51,540,000302,1035,Block 1035,G5040,U,15724,U,S,19154,0,+38.0255131,-078.4681471,8,26,94.33703022492237,72.41680462176983,88.70247759696765,"Block 1035, Block Group 1, Census Tract 3.02, Charlottesville city, Virginia",24,2,22,21,19,2,0,0,0,0,1,"list(c(-78.468872, -78.468862, -78.468834, -78.468788, -78.468585, -78.468425, -78.468352, -78.468251, -78.468216, -78.4682, -78.468201, -78.468221, -78.468277, -78.468425, -78.46859, -78.468721, -78.468759, -78.468796, -78.467408, -78.467521, -78.467554, -78.467582, -78.467594, -78.4676, -78.467617, -78.467647, -78.467685, -78.467766, -78.467842, -78.467952, -78.468077, -78.468268, -78.468471, -78.468676, -78.468756, -78.468818, -78.468862, -78.468872, 38.024824, 38.02489, 38.024952, 38.025007, 
38.025181, 38.025336, 38.025428, 38.02558, 38.025664, 38.025751, 38.02584, 38.025927, 38.026046, 38.026301, 38.02655, 38.026731, 38.026805, 38.026927, 38.026364, 38.026168, 38.026088, 38.025959, 38.025826, 38.025605, 38.025372, 38.025211, 38.025085, 38.024925, 38.024801, 38.024653, 38.024512, 38.024332, 38.024171, 38.024364, 38.024489, 38.024621, 38.024757, 38.024824))",8.33,91.67,79.17,8.33
515400003022000,51,540,000302,2000,Block 2000,G5040,U,15724,U,S,1605,0,+38.0347374,-078.4590441,0,0,94.61432872099034,72.09890118767234,89.51743496165557,"Block 2000, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.45943, -78.458535, -78.458559, -78.458673, -78.459184, -78.459284, -78.459545, -78.45943, 38.035036, 38.034559, 38.034547, 38.034443, 38.034718, 38.034772, 38.034919, 38.035036))",NA,NA,NA,NA
515400003022001,51,540,000302,2001,Block 2001,G5040,U,15724,U,S,570821,0,+38.0275297,-078.4577406,190,404,93.47233448659036,71.05821430609524,86.19822477818055,"Block 2001, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",308,11,297,290,187,98,0,5,0,0,7,"list(c(-78.463965, -78.463953, -78.463659, -78.46353, -78.463519, -78.463493, -78.463474, -78.463473, -78.463494, -78.463522, -78.463561, -78.463634, -78.463906, -78.463759, -78.463652, -78.463533, -78.463259, -78.462501, -78.46244, -78.462442, -78.462906, -78.463387, -78.463007, -78.462739, -78.461553, -78.461293, -78.461145, -78.460956, -78.460589, -78.460286, -78.460105, -78.460003, -78.45976, -78.459545, -78.459284, -78.459184, -78.458673, -78.459518, -78.459733, -78.45991, -78.460061, -78.460238, 
-78.460352, -78.46039, -78.460565, -78.460645, -78.460754, -78.460839, -78.460869, -78.460902, -78.460958, -78.460982, -78.460959, -78.460878, -78.460732, -78.460601, -78.460351, -78.46016, -78.460025, -78.459712, -78.459559, -78.45949, -78.459257, -78.458775, -78.458684, -78.458311, -78.458147, -78.45796, -78.457806, -78.457452, -78.456268, -78.455644, -78.45522, -78.454892, -78.454501, -78.454123, -78.453594, -78.453115, -78.452619, -78.452262, -78.452213, -78.452238, -78.452356, -78.452464, -78.452596, 
-78.452829, -78.453253, -78.453773, -78.454466, -78.454668, -78.45484, -78.454861, -78.456133, -78.456231, -78.456265, -78.456301, -78.456342, -78.45626, -78.455927, -78.455618, -78.45564, -78.456087, -78.456464, -78.457095, -78.457666, -78.458448, -78.459164, -78.45913, -78.459081, -78.459021, -78.458955, -78.458832, -78.458741, -78.458655, -78.45858, -78.458517, -78.458458, -78.458441, -78.45841, -78.458165, -78.458819, -78.458957, -78.459005, -78.459065, -78.4591, -78.459136, -78.459171, -78.459219, 
-78.459327, -78.459476, -78.459971, -78.460254, -78.460765, -78.461642, -78.462192, -78.462431, -78.462284, -78.46213, -78.462106, -78.462102, -78.46212, -78.462155, -78.462206, -78.462272, -78.46235, -78.463076, -78.463833, -78.463911, -78.463944, -78.463964, -78.463965, 38.028525, 38.02856, 38.028979, 38.029188, 38.029205, 38.029269, 38.029354, 38.029419, 38.029483, 38.02953, 38.029572, 38.029625, 38.029745, 38.029933, 38.030089, 38.030289, 38.030726, 38.03188, 38.031989, 38.03201, 38.032256, 38.032483, 
38.032665, 38.032791, 38.033352, 38.033486, 38.033571, 38.03369, 38.033954, 38.034185, 38.034344, 38.034444, 38.034695, 38.034919, 38.034772, 38.034718, 38.034443, 38.033669, 38.03344, 38.03318, 38.032801, 38.032273, 38.031664, 38.030956, 38.029819, 38.029711, 38.029562, 38.029446, 38.029329, 38.029203, 38.028987, 38.028739, 38.028519, 38.028252, 38.027962, 38.027782, 38.02755, 38.027432, 38.027368, 38.027326, 38.027334, 38.027343, 38.027384, 38.027506, 38.027561, 38.028066, 38.028295, 38.028525, 
38.028636, 38.028937, 38.029505, 38.02969, 38.029747, 38.029747, 38.029687, 38.029577, 38.029258, 38.028879, 38.02841, 38.027969, 38.027733, 38.027431, 38.027102, 38.026649, 38.025981, 38.025312, 38.024603, 38.023607, 38.022181, 38.021604, 38.021573, 38.021569, 38.021339, 38.021473, 38.021522, 38.021566, 38.021616, 38.021733, 38.022324, 38.022898, 38.022904, 38.023082, 38.023233, 38.023502, 38.023744, 38.024067, 38.024352, 38.024399, 38.024437, 38.024462, 38.024474, 38.024479, 38.024498, 38.024531, 
38.024577, 38.024635, 38.024717, 38.024747, 38.024804, 38.025176, 38.025437, 38.025497, 38.025508, 38.025504, 38.025489, 38.025475, 38.025467, 38.025466, 38.025485, 38.025526, 38.025718, 38.025839, 38.026066, 38.026466, 38.026731, 38.02683, 38.027078, 38.027319, 38.027393, 38.02747, 38.027546, 38.027618, 38.027683, 38.02774, 38.027787, 38.028078, 38.028373, 38.028412, 38.028438, 38.02848, 38.028525), c(-78.457075, -78.457059, -78.457026, -78.456971, -78.456926, -78.45688, -78.456838, -78.456792, 
-78.456719, -78.45667, -78.456615, -78.456538, -78.456433, -78.456362, -78.456322, -78.456303, -78.456287, -78.456282, -78.456291, -78.456308, -78.456346, -78.456389, -78.456437, -78.456485, -78.45653, -78.456578, -78.45663, -78.456699, -78.456777, -78.456846, -78.456917, -78.456991, -78.457035, -78.457063, -78.457076, -78.457075, 38.028102, 38.028053, 38.028011, 38.027964, 38.027927, 38.027889, 38.027852, 38.027813, 38.027762, 38.02773, 38.027703, 38.027672, 38.027676, 38.027744, 38.0278, 38.027848, 
38.027895, 38.027941, 38.027989, 38.028036, 38.028079, 38.028116, 38.028149, 38.028186, 38.02822, 38.028248, 38.028277, 38.028314, 38.028336, 38.028338, 38.028324, 38.028288, 38.02825, 38.028203, 38.028152, 38.028102))",3.57,96.43,60.71,31.82
515400003022002,51,540,000302,2002,Block 2002,G5040,U,15724,U,S,20601,0,+38.0226347,-078.4566844,7,16,93.67858488663383,70.43890904228468,85.88893871952371,"Block 2002, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",12,1,11,11,11,0,0,0,0,0,0,"list(c(-78.45747, -78.457174, -78.457095, -78.456464, -78.456087, -78.45564, -78.455618, -78.455927, -78.45626, -78.456342, -78.456424, -78.456543, -78.456639, -78.456717, -78.456789, -78.457027, -78.457257, -78.45743, -78.457825, -78.45747, 38.022992, 38.023381, 38.023502, 38.023233, 38.023082, 38.022904, 38.022898, 38.022324, 38.021733, 38.021616, 38.021713, 38.021841, 38.021917, 38.021965, 38.02201, 38.022142, 38.022255, 38.022332, 38.022492, 38.022992))",8.33,91.67,91.67,0
515400003022003,51,540,000302,2003,Block 2003,G5040,U,15724,U,S,3370,0,+38.0280165,-078.4566692,5,19,93.39056465842508,70.98769216826467,85.71020646528764,"Block 2003, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",18,6,12,7,7,0,0,0,0,0,5,"list(c(-78.457076, -78.457063, -78.457035, -78.456991, -78.456917, -78.456846, -78.456777, -78.456699, -78.45663, -78.456578, -78.45653, -78.456485, -78.456437, -78.456389, -78.456346, -78.456308, -78.456291, -78.456282, -78.456287, -78.456303, -78.456322, -78.456362, -78.456433, -78.456538, -78.456615, -78.45667, -78.456719, -78.456792, -78.456838, -78.45688, -78.456926, -78.456971, -78.457026, -78.457059, -78.457075, -78.457076, 38.028152, 38.028203, 38.02825, 38.028288, 38.028324, 38.028338, 38.028336, 
38.028314, 38.028277, 38.028248, 38.02822, 38.028186, 38.028149, 38.028116, 38.028079, 38.028036, 38.027989, 38.027941, 38.027895, 38.027848, 38.0278, 38.027744, 38.027676, 38.027672, 38.027703, 38.02773, 38.027762, 38.027813, 38.027852, 38.027889, 38.027927, 38.027964, 38.028011, 38.028053, 38.028102, 38.028152))",33.33,66.67,38.89,0
515400003022004,51,540,000302,2004,Block 2004,G5040,U,15724,U,S,17792,0,+38.0260251,-078.4618730,18,38,94.16502644798972,70.48359389738603,86.89415511217985,"Block 2004, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",29,0,29,29,24,5,0,0,0,0,0,"list(c(-78.462793, -78.462431, -78.462192, -78.461642, -78.460765, -78.461318, -78.46236, -78.462966, -78.462793, 38.026248, 38.02683, 38.026731, 38.026466, 38.026066, 38.025225, 38.025696, 38.025955, 38.026248))",0,100,82.76,17.24
515400003022005,51,540,000302,2005,Block 2005,G5040,U,15724,U,S,26252,0,+38.0234223,-078.4584824,25,46,93.98270266550892,70.79083179977705,86.29635418586011,"Block 2005, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",40,2,38,35,32,3,0,0,0,0,3,"list(c(-78.459861, -78.459323, -78.459164, -78.458448, -78.457666, -78.457095, -78.457174, -78.45747, -78.457825, -78.458079, -78.458409, -78.458939, -78.459324, -78.459861, 38.023316, 38.02411, 38.024352, 38.024067, 38.023744, 38.023502, 38.023381, 38.022992, 38.022492, 38.022603, 38.022731, 38.022949, 38.023112, 38.023316))",5,95,80,7.5
515400003022006,51,540,000302,2006,Block 2006,G5040,U,15724,U,S,26604,0,+38.0251634,-078.4597576,17,53,94.34845299703038,70.23047198327501,86.7224683229808,"Block 2006, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",29,3,26,26,18,8,0,0,0,0,0,"list(c(-78.460765, -78.460254, -78.459971, -78.459476, -78.459327, -78.459219, -78.459171, -78.459136, -78.4591, -78.459065, -78.459005, -78.458957, -78.458819, -78.458165, -78.45841, -78.458441, -78.458458, -78.458517, -78.45858, -78.458655, -78.458741, -78.458832, -78.458955, -78.459021, -78.459081, -78.45913, -78.459164, -78.460423, -78.461318, -78.460765, 38.026066, 38.025839, 38.025718, 38.025526, 38.025485, 38.025466, 38.025467, 38.025475, 38.025489, 38.025504, 38.025508, 38.025497, 38.025437, 
38.025176, 38.024804, 38.024747, 38.024717, 38.024635, 38.024577, 38.024531, 38.024498, 38.024479, 38.024474, 38.024462, 38.024437, 38.024399, 38.024352, 38.024843, 38.025225, 38.026066))",10.34,89.66,62.07,27.59
515400003022007,51,540,000302,2007,Block 2007,G5040,U,15724,U,S,29986,0,+38.0311066,-078.4636777,35,61,93.73178721110025,71.70695686340332,87.83029314676921,"Block 2007, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",51,3,48,47,47,0,0,0,0,0,1,"list(c(-78.464707, -78.463773, -78.463515, -78.463474, -78.463387, -78.462906, -78.462442, -78.46244, -78.462501, -78.463259, -78.463533, -78.463652, -78.463759, -78.463906, -78.46449, -78.46495, -78.464707, 38.030549, 38.031988, 38.032364, 38.032441, 38.032483, 38.032256, 38.03201, 38.031989, 38.03188, 38.030726, 38.030289, 38.030089, 38.029933, 38.029745, 38.029988, 38.030166, 38.030549))",5.88,94.12,92.16,0
515400003022008,51,540,000302,2008,Block 2008,G5040,U,15724,U,S,95167,0,+38.0279222,-078.4643549,82,145,94.03594123615937,71.09117519154267,87.66988444127956,"Block 2008, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",126,9,117,116,106,5,4,1,0,0,1,"list(c(-78.466519, -78.466141, -78.465821, -78.465726, -78.46495, -78.46449, -78.463906, -78.463634, -78.463561, -78.463522, -78.463494, -78.463473, -78.463474, -78.463493, -78.463519, -78.46353, -78.463659, -78.463953, -78.463965, -78.463964, -78.463944, -78.463911, -78.463833, -78.463076, -78.46235, -78.462272, -78.462206, -78.462155, -78.46212, -78.462102, -78.462106, -78.46213, -78.462284, -78.462431, -78.462793, -78.462966, -78.464051, -78.465313, -78.466682, -78.466519, 38.027715, 38.028306, 
38.028806, 38.028953, 38.030166, 38.029988, 38.029745, 38.029625, 38.029572, 38.02953, 38.029483, 38.029419, 38.029354, 38.029269, 38.029205, 38.029188, 38.028979, 38.02856, 38.028525, 38.02848, 38.028438, 38.028412, 38.028373, 38.028078, 38.027787, 38.02774, 38.027683, 38.027618, 38.027546, 38.02747, 38.027393, 38.027319, 38.027078, 38.02683, 38.026248, 38.025955, 38.026392, 38.026911, 38.027461, 38.027715))",7.14,92.86,84.13,3.97
515400003022009,51,540,000302,2009,Block 2009,G5040,U,15724,U,S,50249,0,+38.0261633,-078.4651872,48,72,94.32982154679345,71.71424779266297,88.58605866024556,"Block 2009, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",66,2,64,59,57,2,0,0,0,0,5,"list(c(-78.467172, -78.466911, -78.466682, -78.465313, -78.464051, -78.462966, -78.463093, -78.463444, -78.463696, -78.464002, -78.464386, -78.46495, -78.465614, -78.466165, -78.467101, -78.467408, -78.467172, 38.026728, 38.027104, 38.027461, 38.026911, 38.026392, 38.025955, 38.02574, 38.025222, 38.024864, 38.024988, 38.02515, 38.025384, 38.025652, 38.025865, 38.026229, 38.026364, 38.026728))",3.03,96.97,86.36,3.03
515400003022010,51,540,000302,2010,Block 2010,G5040,U,15724,U,S,22282,0,+38.0250559,-078.4624987,19,43,94.28827591968759,70.87748971434452,87.5934078746847,"Block 2010, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",33,5,28,27,17,8,2,0,0,0,1,"list(c(-78.463444, -78.463093, -78.462966, -78.46236, -78.461318, -78.461714, -78.461999, -78.462364, -78.463696, -78.463444, 38.025222, 38.02574, 38.025955, 38.025696, 38.025225, 38.024631, 38.024171, 38.024319, 38.024864, 38.025222))",15.15,84.85,51.52,24.24
515400003022011,51,540,000302,2011,Block 2011,G5040,U,15724,U,S,180066,0,+38.0238651,-078.4652689,77,132,94.47075867613222,72.2136958413698,88.38893454113207,"Block 2011, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",107,4,103,103,80,22,0,1,0,0,0,"list(c(-78.468686, -78.468627, -78.468471, -78.468268, -78.468077, -78.467952, -78.467842, -78.467766, -78.467685, -78.467647, -78.467617, -78.4676, -78.467594, -78.467582, -78.467554, -78.467521, -78.467408, -78.467101, -78.466165, -78.465614, -78.46495, -78.464386, -78.464002, -78.463696, -78.462364, -78.461999, -78.46124, -78.461814, -78.461951, -78.462018, -78.462083, -78.462094, -78.462123, -78.462135, -78.462128, -78.462125, -78.462105, -78.462168, -78.462427, -78.463146, -78.463602, -78.464004, 
-78.464459, -78.464708, -78.464876, -78.465128, -78.465456, -78.46573, -78.466107, -78.466477, -78.466776, -78.46716, -78.467438, -78.467637, -78.467844, -78.468781, -78.468686, 38.024025, 38.024063, 38.024171, 38.024332, 38.024512, 38.024653, 38.024801, 38.024925, 38.025085, 38.025211, 38.025372, 38.025605, 38.025826, 38.025959, 38.026088, 38.026168, 38.026364, 38.026229, 38.025865, 38.025652, 38.025384, 38.02515, 38.024988, 38.024864, 38.024319, 38.024171, 38.023864, 38.023309, 38.023168, 38.02309, 
38.022989, 38.022965, 38.022864, 38.02276, 38.022671, 38.02266, 38.022588, 38.022575, 38.022528, 38.022365, 38.022222, 38.022126, 38.022059, 38.022034, 38.022034, 38.022041, 38.022066, 38.022103, 38.022188, 38.022295, 38.022409, 38.022587, 38.022758, 38.022893, 38.023064, 38.023965, 38.024025))",3.74,96.26,74.77,20.56
515400003022012,51,540,000302,2012,Block 2012,G5040,U,15724,U,S,27601,0,+38.0242629,-078.4605906,20,55,94.22464595696864,70.66995937920315,86.80491898086045,"Block 2012, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",44,1,43,39,31,4,0,4,0,0,4,"list(c(-78.461714, -78.461318, -78.460423, -78.459164, -78.459323, -78.459861, -78.460113, -78.46124, -78.461999, -78.461714, 38.024631, 38.025225, 38.024843, 38.024352, 38.02411, 38.023316, 38.023412, 38.023864, 38.024171, 38.024631))",2.27,97.73,70.45,9.09
515400003022013,51,540,000302,2013,Block 2013,G5040,U,15724,U,S,42301,0,+38.0226918,-078.4596014,22,33,94.15322051568054,71.60801948077305,87.31150215835933,"Block 2013, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",32,1,31,31,27,4,0,0,0,0,0,"list(c(-78.462135, -78.462123, -78.462094, -78.462083, -78.462018, -78.461951, -78.461814, -78.46124, -78.460113, -78.459861, -78.459324, -78.458939, -78.458409, -78.458079, -78.457825, -78.45743, -78.457257, -78.457027, -78.456789, -78.456759, -78.456684, -78.456636, -78.456601, -78.456589, -78.456658, -78.456791, -78.456868, -78.457147, -78.457448, -78.457733, -78.457945, -78.458184, -78.458372, -78.458823, -78.45908, -78.45951, -78.459795, -78.460228, -78.460874, -78.46114, -78.461447, -78.461963, 
-78.462089, -78.462105, -78.462125, -78.462128, -78.462135, 38.02276, 38.022864, 38.022965, 38.022989, 38.02309, 38.023168, 38.023309, 38.023864, 38.023412, 38.023316, 38.023112, 38.022949, 38.022731, 38.022603, 38.022492, 38.022332, 38.022255, 38.022142, 38.02201, 38.021919, 38.021622, 38.021433, 38.02132, 38.02125, 38.021238, 38.021214, 38.021288, 38.021496, 38.021661, 38.021793, 38.021882, 38.021981, 38.022058, 38.022251, 38.022352, 38.022471, 38.022529, 38.022588, 38.022598, 38.022596, 38.022593, 
38.022516, 38.022528, 38.022588, 38.02266, 38.022671, 38.02276))",3.12,96.88,84.38,12.5
515400003022014,51,540,000302,2014,Block 2014,G5040,U,15724,U,S,2080,0,+38.0215604,-078.4564959,0,0,93.84984951927548,71.146514892578125,87.40538279215495,"Block 2014, Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",0,0,0,0,0,0,0,0,0,0,0,"list(c(-78.456789, -78.456717, -78.456639, -78.456543, -78.456424, -78.456342, -78.456301, -78.456265, -78.456231, -78.456133, -78.456589, -78.456601, -78.456636, -78.456684, -78.456759, -78.456789, 38.02201, 38.021965, 38.021917, 38.021841, 38.021713, 38.021616, 38.021566, 38.021522, 38.021473, 38.021339, 38.02125, 38.02132, 38.021433, 38.021622, 38.021919, 38.02201))",NA,NA,NA,NA
515400004011000,51,540,000401,1000,Block 1000,G5040,U,15724,U,S,42396,0,+38.0269487,-078.4805778,86,300,94.150799651373,72.87870901198615,89.5444730122884,"Block 1000, Block Group 1, Census Tract 4.01, Charlottesville city, Virginia",152,0,152,149,17,78,0,54,0,0,3,"list(c(-78.481808, -78.481736, -78.481284, -78.480619, -78.480303, -78.480083, -78.478977, -78.47957, -78.479843, -78.480179, -78.480685, -78.48121, -78.481249, -78.481336, -78.481414, -78.48149, -78.481596, -78.481711, -78.481589, -78.481498, -78.481443, -78.481399, -78.481348, -78.480967, -78.480929, -78.480878, -78.480818, -78.480765, -78.480725, -78.480468, -78.481179, -78.481452, -78.482066, -78.481808, 38.028291, 38.02844, 38.028304, 38.028085, 38.027964, 38.027866, 38.027353, 38.026613, 38.026279, 
38.025843, 38.025142, 38.025658, 38.025703, 38.025819, 38.025953, 38.026071, 38.026208, 38.02633, 38.026391, 38.026448, 38.026492, 38.026549, 38.026672, 38.026566, 38.026562, 38.026564, 38.02658, 38.026608, 38.026647, 38.027233, 38.02743, 38.027507, 38.027689, 38.028291))",0,100,11.18,51.32
515400004011001,51,540,000401,1001,Block 1001,G5040,U,15724,U,S,14906,0,+38.0270276,-078.4814867,63,148,94.14171216345781,73.20099968310224,89.7136501286993,"Block 1001, Block Group 1, Census Tract 4.01, Charlottesville city, Virginia",76,3,73,72,10,51,0,11,0,0,1,"list(c(-78.482219, -78.482066, -78.481452, -78.481179, -78.480468, -78.480725, -78.480765, -78.480818, -78.480878, -78.480929, -78.480967, -78.481348, -78.481399, -78.481443, -78.481498, -78.481589, -78.481711, -78.48185, -78.482162, -78.482378, -78.482219, 38.027336, 38.027689, 38.027507, 38.02743, 38.027233, 38.026647, 38.026608, 38.02658, 38.026564, 38.026562, 38.026566, 38.026672, 38.026549, 38.026492, 38.026448, 38.026391, 38.02633, 38.026458, 38.026764, 38.027, 38.027336))",3.95,96.05,13.16,67.11
